"만나이_생활연령기준","총 자녀수","보육료 및 교육비 외 지원액 - 시간제보육료","보육료 및 교육비 외 지원액 - 양육수당","보육료 및 교육비 외 지원액 - 아이돌보미 비용","보육료 및 교육비 외 지원액 - 바우처(학습지 등)","보육료 및 교육비 외 지원액 - 기타","보육료 및 교육비 외 지원 총액","아이와의 시간- 어머니 평일","아이와의 시간- 어머니 주말","아이와의 시간- 아버지 평일","아이와의 시간- 아버지 주말","기관이용 기간","차액 보육료/교육료","특별활봉비/방과후과정 특성화활동비","현장학습비, 행사비 등","차량운행비","(유치원)방과후과정비(종일반비)","교재비","급간식비","보육/교육기관 총 비용: 추가보육료(납부현금 소계)","보육/교육기관 총 비용: 총보육료"
4,2,,,,,,,5,12,5,10,7,0,10,0,0,0,0,0,10,10
4,2,,,,,,,5,12,5,12,19,150,85,20,20,0,0,15,140,290
4,2,,,,,,,5,12,5,12,19,30,45,10,0,0,0,0,55,85
4,2,,,,,,,5,13,2,10,11,80,80,30,0,0,70,20,200,280
4,2,,,,,,,5,14,1,14,4,0,50,0,0,0,0,0,50,50
4,2,,,,,,,5,14,1,4,41,0,50,35,0,0,15,0,100,100
4,2,,,,,,,5,14,2,14,30,0,40,0,40,0,20,0,100,100
4,2,,,,,,,5,14,2,5,6,0,20,20,0,0,0,20,60,60
4,2,,,,,,,5,14,3,10,42,17,0,0,0,0,0,0,0,17
4,2,,,,,,,5,14,3,14,18,19,120,0,0,0,0,0,120,139
4,2,,,,,,,5,14,3,14,6,200,60,0,0,0,0,0,60,260
4,2,,,,,,,5,14,5,14,9,170,198,25,0,45,0,30,298,468
4,2,,,,,,,5,15,0,3,3,10,30,0,0,0,0,0,30,40
4,2,,,,,,,5,15,3,5,7,0,40,0,0,0,0,0,40,40
4,2,,,,,,,5,15,4,15,9,230,64,10,0,100,0,0,174,404
4,2,,,,,,,5,16,1,1,27,100,35,20,0,0,0,0,55,155
4,2,,,,,,,5,16,3,10,12,120,120,0,0,0,0,0,120,240
4,2,,,,,,,5,16,3,16,31,0,60,0,0,0,0,0,60,60
4,2,,,,,,,5,16,4,16,18,185,185,0,0,50,0,0,235,420
4,2,,,,,,,5,16,5,16,30,0,60,0,0,0,0,0,60,60
4,2,,,,,,,5,18,2,12,6,10,30,0,0,0,0,0,30,40
4,2,,,,,,,5,6,2,4,37,20,0,0,0,0,0,0,0,20
4,2,,,,,,,5,6,2,6,41,0,38,17,0,0,0,10,65,65
4,2,,,,,,,5,8,4,7,46,0,28,0,0,0,0,0,28,28
4,2,,,,,,,5,8,5,8,11,100,100,0,20,0,50,20,190,290
4,2,,,,,,,5,9,3,7,16,0,10,0,0,0,0,0,10,10
4,2,,,,,,,5.5,16,0.5,16,1,100,100,50,0,0,20,50,262,362
4,2,,,,,,,6,10,1,2,11,0,28,0,0,0,0,0,28,28
4,2,,,,,,,6,10,1,3,45,0,60,20,0,0,10,0,90,90
4,2,,,,,,,6,10,2,6,19,0,60,20,20,0,0,20,120,120
4,2,,,,,,,6,10,3,10,6,0,103,15,20,0,0,17,155,155
4,2,,,,,,,6,10,3,5,6,150,150,50,0,0,30,0,230,380
4,2,,,,,,,6,10,6,10,19,400,40,20,20,0,0,20,100,500
4,2,,,,,,,6,12,0,1,30,300,30,10,0,0,35,0,75,375
4,2,,,,,,,6,12,1,2,6,130,50,18,0,0,0,0,68,198
4,2,,,,,,,6,12,2,10,6,0,0,0,0,0,0,0,0,0
4,2,,,,,,,6,12,2,12,37,80,40,5,20,0,15,0,80,160
4,2,,,,,,,6,12,2,4,18,0,20,0,0,0,0,0,20,20
4,2,,,,,,,6,12,2,4,6,135,70,0,0,10,0,0,80,215
4,2,,,,,,,6,12,3,12,18,0,60,0,0,0,20,0,80,80
4,2,,,,,,,6,12,3,5,7,100,60,0,20,150,0,0,230,330
4,2,,,,,,,6,12,3,8,30,0,50,0,0,0,0,0,50,50
4,2,,,,,,,6,12,4,12,19,151,150,15,0,0,0,43,208,359
4,2,,,,,,,6,12,5,10,20,150,50,0,0,0,0,0,50,200
4,2,,,,,,,6,12,5,8,7,130,0,0,0,0,30,50,80,210
4,2,,,,,,,6,12,6,12,18,0,20,25,0,0,0,25,70,70
4,2,,,,,,,6,13,3,7,29,30,110,0,0,0,0,0,110,140
4,2,,,,,,,6,13,4,8,31,0,50,0,10,0,10,20,90,90
4,2,,,,,,,6,14,0,2,14,0,72,45,0,0,0,0,187,187
4,2,,,,,,,6,14,0.5,14,21,0,110,0,0,0,0,0,133,133
4,2,,,,,,,6,14,1,2,20,17,0,0,0,0,0,0,0,17
4,2,,,,,,,6,14,1,3,23,51,15,10,0,0,0,0,25,76
4,2,,,,,,,6,14,1.5,14,40,0,70,40,26,0,0,0,186,186
4,2,,,,,,,6,14,2,10,10,0,90,10,0,0,0,0,100,100
4,2,,,,,,,6,14,2,10,19,300,105,90,10,0,61,0,285,585
4,2,,,,,,,6,14,2,14,18,0,40,0,0,0,0,0,40,40
4,2,,,,,,,6,14,2,8,7,75,75,0,25,20,0,0,120,195
4,2,,,,,,,6,14,3,10,20,0,30,10,0,0,0,0,40,40
4,2,,,,,,,6,14,3,10,9,0,0,0,0,0,0,0,0,0
4,2,,,,,,,6,14,3,14,33,0,75,35,0,0,0,0,110,110
4,2,,,,,,,6,14,3,5,8,60,60,40,30,0,30,50,210,270
4,2,,,,,,,6,14,3,5,8,60,60,40,30,0,30,50,210,270
4,2,,,,,,,6,14,4,10,29,15,20,0,0,0,0,0,20,35
4,2,,,,,,,6,14,4,14,44,0,45,0,0,0,0,0,45,45
4,2,,,,,,,6,15,2,3,23,0,45,0,0,0,0,0,45,45
4,2,,,,,,,6,15,2,4,14,0,140,0,0,0,0,0,150,150
4,2,,,,,,,6,15,3,15,39,229,92,0,0,0,0,0,92,321
4,2,,,,,,,6,15,3,15,43,20,30,0,0,0,0,0,30,50
4,2,,,,,,,6,15,3,4,20,0,60,0,0,0,0,0,60,60
4,2,,,,,,,6,16,0,0,30,85,20,0,0,0,0,0,20,105
4,2,,,,,,,6,16,2,14,19,0,20,20,0,0,0,20,60,60
4,2,,,,,,,6,16,4,14,6,75,75,0,0,0,0,10,85,160
4,2,,,,,,,6,16,5,16,54,0,42,9,0,0,10,0,61,61
4,2,,,,,,,6,16,6,16,2,280,0,0,20,0,0,0,20,300
4,2,,,,,,,6,17,2,2,40,75,69,0,0,0,0,0,69,144
4,2,,,,,,,6,18,8,16,18,0,10,0,20,0,0,0,30,30
4,2,,,,,,,6,6,14,5,8,300,90,20,0,0,0,20,130,430
4,2,,,,,,,6,6,2,2,36,0,0,20,10,0,0,10,40,40
4,2,,,,,,,6,6,2,2,37,0,40,5,0,0,0,30,75,75
4,2,,,,,,,6,6,3,3,43,0,0,0,0,0,0,10,10,10
4,2,,,,,,,6,6,4,4,33,0,60,35,0,0,0,30,125,125
4,2,,,,,,,6,8,0,12,11,200,85,10,0,20,0,10,125,325
4,2,,,,,,,6,8,1,1,47,0,40,0,0,0,0,0,40,40
4,2,,,,,,,6,8,1,4,27,80,70,15,15,0,0,0,100,180
4,2,,,,,,,6,8,3,4,7,60,60,0,0,0,0,0,60,120
4,2,,,,,,,6,8,4,6,19,0,30,0,0,0,0,0,30,30
4,2,,,,,,,7,0,5,14,14,0,40,20,0,0,0,0,60,60
4,2,,,,,,,7,10,1,10,6,310,0,0,10,0,30,0,40,350
4,2,,,,,,,7,10,1,3,31,0,60,0,0,0,54,0,114,114
4,2,,,,,,,7,10,3,3,19,0,0,0,0,0,0,0,0,0
4,2,,,,,,,7,10,3,3,19,0,0,0,0,0,0,0,0,0
4,2,,,,,,,7,10,3,5,17,0,60,10,0,0,10,0,80,80
4,2,,,,,,,7,10,3,5,31,0,30,10,10,0,0,0,50,50
4,2,,,,,,,7,12,0,12,7,0,41,25,0,0,0,0,66,66
4,2,,,,,,,7,12,1,2,9,13,120,0,0,0,0,0,120,133
4,2,,,,,,,7,12,1,3,6,110,102,0,0,0,0,0,102,212
4,2,,,,,,,7,12,2,12,30,0,40,20,10,0,28,0,98,98
4,2,,,,,,,7,12,2,12,6,150,50,0,20,47,0,0,117,267
4,2,,,,,,,7,12,2,2,17,5,20,0,0,0,0,0,20,25
4,2,,,,,,,7,12,2,6,18,0,40,20,0,0,10,0,70,70
4,2,,,,,,,7,12,2,8,7,60,100,30,10,0,50,0,190,250
4,2,,,,,,,7,12,3,10,30,0,0,10,0,0,0,0,10,10
4,2,,,,,,,7,12,3,12,39,90,0,20,0,0,0,0,20,110
4,2,,,,,,,7,12,3,12,5,20,30,0,26,0,0,0,56,76
4,2,,,,,,,7,12,3,4,46,0,105,10,20,0,10,10,155,155
4,2,,,,,,,7,12,3,9,12,0,57,20,0,0,0,0,77,77
4,2,,,,,,,7,12,3,9,12,0,57,20,0,0,0,0,77,77
4,2,,,,,,,7,12,4,10,44,0,70,0,0,0,0,0,70,70
4,2,,,,,,,7,12,5,12,7,0,20,0,0,0,0,0,20,20
4,2,,,,,,,7,13,0,13,6,255,165,0,0,0,0,0,165,420
4,2,,,,,,,7,13,2,10,18,270,0,0,0,0,0,50,50,320
4,2,,,,,,,7,13,3,13,12,87,0,0,23,0,0,0,23,110
4,2,,,,,,,7,13,3,13,18,220,30,0,0,20,0,0,50,270
4,2,,,,,,,7,14,1,1,19,0,90,30,25,0,8,0,153,153
4,2,,,,,,,7,14,1,14,7,160,50,0,10,10,50,0,120,280
4,2,,,,,,,7,14,3,14,30,0,27,35,0,0,0,0,62,62
4,2,,,,,,,7,14,3,14,6,210,50,0,0,0,0,0,50,260
4,2,,,,,,,7,14,5,10,30,0,0,0,0,0,30,0,30,30
4,2,,,,,,,7,14,7,14,18,0,0,0,0,0,0,0,0,0
4,2,,,,,,,7,14,9,14,18,190,190,0,30,0,0,0,220,410
4,2,,,,,,,7,15,1,0,30,37,0,0,30,0,0,0,30,67
4,2,,,,,,,7,15,1,15,31,65,60,17,0,0,0,20,132,197
4,2,,,,,,,7,15,2,4,7,180,80,30,10,0,30,30,180,360
4,2,,,,,,,7,15,2,5,20,120,120,5,30,20,10,30,215,335
4,2,,,,,,,7,15,3,15,16,20,45,0,0,0,0,0,45,65
4,2,,,,,,,7,15,3,5,13,175,175,0,0,0,0,0,175,350
4,2,,,,,,,7,15,4,15,36,0,60,0,40,0,0,0,100,100
4,2,,,,,,,7,15,7,10,37,0,60,0,0,0,0,0,60,60
4,2,,,,,,,7,15,888,888,45,0,20,0,0,0,0,0,20,20
4,2,,,,,,,7,16,1,16,12,256,69,0,0,0,0,0,69,325
4,2,,,,,,,7,16,5,16,8,80,0,30,0,0,0,0,30,110
4,2,,,,,,,7,16,7,16,3,210,190,0,50,100,190,50,580,790
4,2,,,,,,,7,7,2,4,21,0,30,10,0,0,0,10,50,50
4,2,,,,,,,8,10,1,5,20,200,25,0,0,0,0,0,25,225
4,2,,,,,,,8,10,2,8,27,0,45,10,0,0,0,0,55,55
4,2,,,,,,,8,10,2,8,6,170,170,0,0,0,0,0,170,340
4,2,,,,,,,8,10,5,10,18,225,0,0,0,0,0,0,0,225
4,2,,,,,,,8,11,888,888,20,130,0,0,0,0,0,0,0,130
4,2,,,,,,,8,12,2,10,30,0,150,0,0,0,0,0,150,150
4,2,,,,,,,8,12,2,12,30,0,44,5,0,0,0,0,49,49
4,2,,,,,,,8,12,3,12,19,0,39,0,0,0,0,0,39,39
4,2,,,,,,,8,12,3,12,6,0,0,50,50,0,48,62,210,210
4,2,,,,,,,8,12,4,12,19,151,150,15,0,0,0,43,208,359
4,2,,,,,,,8,12,4,12,30,0,23,0,0,0,0,0,23,23
4,2,,,,,,,8,12,4,5,34,0,24,0,0,0,0,0,24,24
4,2,,,,,,,8,12,4,6,5,0,0,20,0,0,0,0,20,20
4,2,,,,,,,8,12,4,8,39,55,60,0,0,0,0,0,60,115
4,2,,,,,,,8,12,5,12,9,150,150,0,0,0,0,0,150,300
4,2,,,,,,,8,12,8,12,2,20,100,30,20,0,50,0,200,220
4,2,,,,,,,8,13,4,13,6,400,40,0,0,0,0,70,110,510
4,2,,,,,,,8,13,6,13,13,0,48,40,22,0,0,0,160,160
4,2,,,,,,,8,14,1,1,20,0,30,20,0,0,10,0,60,60
4,2,,,,,,,8,14,1,14,6,187,100,0,0,0,0,30,130,317
4,2,,,,,,,8,14,1,8,31,460,120,0,0,0,0,0,120,580
4,2,,,,,,,8,14,2,14,9,150,80,5,0,0,0,50,135,285
4,2,,,,,,,8,14,2,9,32,0,80,20,35,0,0,0,135,135
4,2,,,,,,,8,14,2.5,14,14,0,50,25,0,0,0,0,75,75
4,2,,,,,,,8,14,3,8,14,207,70,0,0,0,0,0,70,277
4,2,,,,,,,8,14,4,10,17,100,70,5,25,0,10,30,140,240
4,2,,,,,,,8,14,4,14,6,0,50,0,0,0,0,0,50,50
4,2,,,,,,,8,14,4,14,9,0,0,0,0,0,0,0,0,0
4,2,,,,,,,8,14,4,5,38,15,0,25,0,0,0,0,25,40
4,2,,,,,,,8,14,6,14,24,200,160,20,0,30,0,30,240,440
4,2,,,,,,,8,14,8,14,19,0,0,0,0,0,50,0,50,50
4,2,,,,,,,8,14,8,14,19,0,30,0,0,0,0,0,30,30
4,2,,,,,,,8,14,8,14,27,0,29,28,10,0,0,0,67,67
4,2,,,,,,,8,14,8,14,30,0,60,30,0,0,0,0,90,90
4,2,,,,,,,8,15,1,10,45,75,125,0,0,0,0,0,125,200
4,2,,,,,,,8,15,2,2,41,75,75,0,0,0,0,8,83,158
4,2,,,,,,,8,15,2,5,6,46,46,20,20,0,15,0,101,147
4,2,,,,,,,8,15,3,5,23,240,240,24,30,30,50,0,374,614
4,2,,,,,,,8,15,4,15,8,0,105,40,0,0,0,0,145,145
4,2,,,,,,,8,15,4,6,9,0,0,0,0,0,0,0,0,0
4,2,,,,,,,8,15,5,8,18,175,30,0,0,0,0,40,70,245
4,2,,,,,,,8,15,6,7,23,0,20,0,0,0,0,0,20,20
4,2,,,,,,,8,16,2,4,8,65,71,15,0,0,20,0,106,171
4,2,,,,,,,8,16,3,12,17,20,30,0,0,0,0,0,30,50
4,2,,,,,,,8,16,6,16,8,5,0,5,0,0,0,0,5,10
4,2,,,,,,,8,16,8,16,29,0,60,0,40,0,0,0,100,100
4,2,,,,,,,8,16,8,16,37,0,120,0,0,0,0,0,120,120
4,2,,,,,,,8,19,5,5,4,100,60,10,10,20,10,0,110,210
4,2,,,,,,,8,8,1,1,25,0,30,20,0,0,30,10,90,90
4,2,,,,,,,8,8,1,1,7,100,100,0,20,0,0,10,130,230
4,2,,,,,,,8,8,1,2,22,60,60,10,20,0,0,10,100,160
4,2,,,,,,,8.5,14,4,14,34,180,0,0,0,0,0,0,0,180
4,2,,,,,,,888,888,1,16,18,5,10,0,0,0,0,0,10,15
4,2,,,,,,,888,888,3,16,18,0,10,0,0,0,0,0,10,10
4,2,,,,,,,888,888,3,5,17,0,160,0,0,0,0,0,160,160
4,2,,,,,,,888,888,3,5,7,100,25,0,0,0,0,0,25,125
4,2,,,,,,,888,888,5,8,8,10,50,0,0,0,0,0,50,60
4,2,,,,,,,9,10,3,10,39,65,105,0,0,0,0,0,105,170
4,2,,,,,,,9,10,4,10,18,10,20,30,0,0,0,0,50,60
4,2,,,,,,,9,12,1,6,7,110,110,20,25,60,10,10,235,345
4,2,,,,,,,9,12,2,5,16,0,60,20,0,0,0,0,140,140
4,2,,,,,,,9,12,4,8,39,0,72,0,0,0,0,0,72,72
4,2,,,,,,,9,12,888,888,6,0,0,0,0,0,0,0,0,0
4,2,,,,,,,9,13,2,4,10,45,100,10,0,0,0,40,150,195
4,2,,,,,,,9,13,2,6,43,20,0,0,0,0,0,0,0,20
4,2,,,,,,,9,14,10,14,34,0,0,30,0,0,50,30,110,110
4,2,,,,,,,9,14,3,6,24,0,0,0,0,0,0,0,0,0
4,2,,,,,,,9,14,5,14,41,0,0,40,0,0,50,0,90,90
4,2,,,,,,,9,14,5,14,41,0,0,40,0,0,50,0,90,90
4,2,,,,,,,9,15,1,6,25,0,36,25,0,0,0,0,61,61
4,2,,,,,,,9,15,2,4,34,0,20,0,20,0,0,0,70,70
4,2,,,,,,,9,15,3,15,8,70,70,0,0,0,0,0,70,140
4,2,,,,,,,9,15,888,888,19,0,30,10,0,0,0,30,70,70
4,2,,,,,,,9,15,9,15,17,210,210,20,0,0,20,20,270,480
4,2,,,,,,,9,16,3,16,8,0,40,0,0,0,0,0,40,40
4,2,,,,,,,9,16,4,14,12,150,150,0,0,0,270,0,420,570
4,2,,,,,,,9,16,7,16,37,18,116,0,20,0,0,0,136,154
4,2,,,,,,,9,17,2,4,6,0,30,0,0,0,0,0,30,30
4,2,,,,,,,9,17,3,17,7,0,49,23,0,0,0,0,72,72
4,2,,,,10,,10,7,15,10,15,5,100,100,0,0,0,0,0,100,200
4,2,,,,160,,160,7,13,2,2,46,0,67,5,0,0,0,0,72,72
4,2,,,,60,,60,10,14,6,14,37,0,60,5,20,0,0,20,105,105
4,2,,,100,,,100,12,14,5,14,6,0,0,30,0,0,20,30,80,80
4,2,,,87,,,87,8,14,0,14,14,63,95,20,0,0,20,0,135,198
4,2,,100,,,,100,10,10,2,3,,,,,,,,,,
4,2,,100,,,,100,10,10,5,5,7,600,0,0,0,0,0,0,0,600
4,2,,100,,,,100,12,12,2,12,,,,,,,,,,
4,2,,100,,,,100,14,14,14,14,,,,,,,,,,
4,2,,100,,,,100,14,14,5,14,,,,,,,,,,
4,2,,100,,,,100,15,15,12,3,5,470,50,20,0,0,30,60,160,630
4,2,,100,,,,100,15,15,8,8,,,,,,,,,,
4,2,,100,,,,100,15,6,5,10,,,,,,,,,,
4,2,,100,,,,100,16,16,2,12,,,,,,,,,,
4,2,,100,,,,100,3,12,1,12,30,500,220,0,40,0,40,0,300,800
4,2,,100,,,,100,3,14,5,14,7,690,0,0,0,0,0,0,0,690
4,2,,100,,,,100,3,7,2,4,16,900,0,50,0,0,50,0,100,1000
4,2,,100,,,,100,4,12,1,12,,,,,,,,,,
4,2,,100,,,,100,6,15,15,15,6,840,0,0,0,0,65,0,65,905
4,2,,100,,,,100,6,7,3,7,18,600,0,0,0,0,0,0,0,600
4,2,,100,,,,100,6,8,3,5,7,300,50,0,0,0,0,0,50,350
4,2,,100,,,,100,7,12,3,5,39,150,0,0,0,0,0,0,0,150
4,2,,100,,,,100,7,13,1,1,6,300,100,0,15,0,0,0,115,415
4,2,,100,,,,100,7,15,3,13,5,500,0,30,40,0,30,0,100,600
4,2,,100,,,,100,8,14,2,14,,,,,,,,,,
4,2,,100,,,,100,9,14,4,14,6,800,50,0,0,0,0,0,50,850
4,2,,100,,,,100,9,15,0,6,6,950,85,0,0,0,0,81,166,1116
4,2,,100,,,,100,9,15,3,15,18,600,0,0,0,0,40,0,40,640
4,2,,100,,12,,112,8,14,1,12,5,500,0,0,0,0,0,0,0,500
4,2,30,,,,,30,4,8,2,6,15,300,0,10,0,30,0,30,70,370
4,2,50,100,,,,150,7,7,2,2,,,,,,,,,,
4,2,80,,,,,80,6,15,4,10,20,217,80,20,20,0,0,0,120,337
4,2,80,,,,,80,8,14,0,1,33,0,37,35,0,0,0,0,72,72
4,3,,,,,,,10,10,2,10,6,200,200,0,0,0,0,0,200,400
4,3,,,,,,,10,10,2,4,29,0,0,0,0,0,0,0,0,0
4,3,,,,,,,10,10,3,5,27,0,80,10,20,0,0,10,120,120
4,3,,,,,,,10,10,3,5,27,0,80,10,20,0,0,10,120,120
4,3,,,,,,,10,13,0,1,22,50,40,0,10,0,0,0,50,100
4,3,,,,,,,10,14,1,12,6,200,0,0,50,0,0,0,50,250
4,3,,,,,,,10,16,3,10,2,200,0,0,0,0,0,0,0,200
4,3,,,,,,,11,14,2,4,42,0,80,0,0,0,0,0,80,80
4,3,,,,,,,12,14,0,4,6,268,288,0,0,0,0,30,318,586
4,3,,,,,,,12,16,1,3,29,0,56,30,0,0,0,0,86,86
4,3,,,,,,,12,16,4,7,24,0,31,0,0,0,0,0,31,31
4,3,,,,,,,15,18,3,3,39,20,12,10,0,0,0,0,22,42
4,3,,,,,,,16,14,8,3.5,5,300,0,0,0,0,0,0,0,300
4,3,,,,,,,16,15,9,9,39,0,0,0,0,0,0,0,0,0
4,3,,,,,,,16,16,14,16,6,187,60,0,0,0,0,0,60,247
4,3,,,,,,,16,16,3,5,44,0,50,6,30,0,30,0,116,116
4,3,,,,,,,2,2,3,8,19,70,75,0,40,0,10,30,155,225
4,3,,,,,,,3,10,3,5,6,0,40,0,0,0,0,0,40,40
4,3,,,,,,,4,12,4,12,29,0,68,0,20,0,0,0,88,88
4,3,,,,,,,4,12,4,12,3,0,40,0,0,0,0,0,40,40
4,3,,,,,,,4,14,0,10,6,0,50,0,0,0,0,0,50,50
4,3,,,,,,,4,14,4,14,7,0,50,0,0,0,0,0,50,50
4,3,,,,,,,4,15,4,15,18,6,70,40,0,150,0,30,290,296
4,3,,,,,,,4,4,2,2,19,0,60,10,0,0,0,10,80,80
4,3,,,,,,,5,10,0,3,8,217,60,0,0,0,0,0,60,277
4,3,,,,,,,5,10,3,5,6,0,10,0,0,0,0,0,10,10
4,3,,,,,,,5,12,1,1,33,0,21,0,0,0,50,0,71,71
4,3,,,,,,,5,12,1,1,33,0,30,0,0,0,50,0,80,80
4,3,,,,,,,5,12,2,5,7,0,80,0,0,0,20,0,100,100
4,3,,,,,,,5,12,3,4,47,0,50,0,40,0,20,0,110,110
4,3,,,,,,,5,12,3,4,47,0,50,0,40,0,20,0,110,110
4,3,,,,,,,5,12,5,12,26,0,96,0,0,0,0,0,96,96
4,3,,,,,,,5,12,5,12,6,4,20,0,0,0,0,10,30,34
4,3,,,,,,,5,12,5,5,37,15,0,0,0,0,0,0,0,15
4,3,,,,,,,5,13,1,5,29,0,40,0,0,0,0,0,40,40
4,3,,,,,,,5,13,2,13,39,0,60,5,0,0,0,0,65,65
4,3,,,,,,,5,14,2,10,24,0,0,35,0,0,0,0,35,35
4,3,,,,,,,5,14,3,10,30,0,20,0,0,0,0,0,20,20
4,3,,,,,,,5,14,3,14,4,17,45,0,0,0,0,0,45,62
4,3,,,,,,,5,14,5,14,30,10,40,0,0,0,0,0,40,50
4,3,,,,,,,5,15,2,10,7,119,119,0,0,50,0,0,169,288
4,3,,,,,,,5,15,5,15,30,0,90,0,0,0,0,0,90,90
4,3,,,,,,,5,15,888,888,8,0,20,0,0,0,0,0,20,20
4,3,,,,,,,5,18,5,18,19,150,140,20,40,0,20,0,220,370
4,3,,,,,,,5,5,2,1,31,0,60,5,0,0,10,0,75,75
4,3,,,,,,,5,5,6,6,8,0,0,0,0,0,0,0,0,0
4,3,,,,,,,5,6,1,1,7,0,30,0,10,0,0,10,50,50
4,3,,,,,,,6,10,1,2,37,0,50,0,0,0,0,0,50,50
4,3,,,,,,,6,10,2,7,27,0,120,30,0,0,10,0,160,160
4,3,,,,,,,6,10,5,10,6,170,69,0,30,0,30,50,179,349
4,3,,,,,,,6,10,6,6,7,60,60,0,0,0,0,0,60,120
4,3,,,,,,,6,12,1,1,8,100,100,0,0,0,0,0,100,200
4,3,,,,,,,6,12,1,1,8,100,100,0,0,0,0,0,100,200
4,3,,,,,,,6,12,3,10,10,5,10,20,0,0,0,0,30,35
4,3,,,,,,,6,12,3,5,8,0,50,0,0,0,0,0,50,50
4,3,,,,,,,6,13,1,3,7,0,65,30,0,0,0,0,95,95
4,3,,,,,,,6,14,2,14,22,0,0,0,0,0,0,0,0,0
4,3,,,,,,,6,14,2,6,7,70,70,10,0,20,30,0,130,200
4,3,,,,,,,6,14,4,14,12,300,85,0,0,0,0,0,85,385
4,3,,,,,,,6,14,4,14,7,100,100,0,0,0,0,15,115,215
4,3,,,,,,,6,14,5,14,41,0,15,10,0,0,0,0,25,25
4,3,,,,,,,6,15,2,7,29,20,30,0,0,0,0,0,30,50
4,3,,,,,,,6,16,0,2,30,0,30,0,0,0,0,0,30,30
4,3,,,,,,,6,16,4,10,7,10,25,0,0,0,0,0,25,35
4,3,,,,,,,6,16,4,16,7,0,25,0,0,0,0,0,25,25
4,3,,,,,,,6,16,6,16,1,0,120,0,15,0,20,0,155,155
4,3,,,,,,,6,6,1,1,7,100,100,20,20,0,0,10,150,250
4,3,,,,,,,6,6,3,6,19,200,200,40,20,0,0,40,300,500
4,3,,,,,,,6,8,3,10,6,10,0,10,0,0,0,0,10,20
4,3,,,,,,,7,10,1,3,18,230,50,0,0,0,0,0,50,280
4,3,,,,,,,7,12,1,8,4,0,125,15,0,0,0,30,170,170
4,3,,,,,,,7,12,2,10,19,99,90,10,11,0,0,0,111,210
4,3,,,,,,,7,12,2,10,7,0,0,30,10,80,80,0,200,200
4,3,,,,,,,7,12,6,12,13,0,50,0,0,0,20,0,70,70
4,3,,,,,,,7,12,7,12,6,403,50,0,0,0,0,0,50,453
4,3,,,,,,,7,14,3,14,7,145,92,33,0,0,0,0,125,270
4,3,,,,,,,7,14,3,4,25,16,45,0,0,0,0,0,45,61
4,3,,,,,,,7,14,7,14,5,0,30,0,0,0,0,0,30,30
4,3,,,,,,,7,14,888,888,6,130,100,0,20,0,0,0,120,250
4,3,,,,,,,7,15,0,1,45,0,28,20,10,0,50,30,138,138
4,3,,,,,,,7,15,0,15,40,0,40,15,0,0,0,0,55,55
4,3,,,,,,,7,15,1,2,24,0,90,7,0,0,0,0,97,97
4,3,,,,,,,7,15,2,10,40,0,30,0,0,0,0,0,30,30
4,3,,,,,,,7,15,2,3,29,0,60,10,10,0,0,0,80,80
4,3,,,,,,,7,15,3,15,7,67,85,8,0,0,0,0,93,160
4,3,,,,,,,7,15,3,4,43,0,20,0,0,0,0,0,20,20
4,3,,,,,,,7,15,3,4,43,0,20,0,0,0,0,0,20,20
4,3,,,,,,,7,15,4,10,32,0,30,0,0,0,0,0,30,30
4,3,,,,,,,7,15,5,4,6,0,30,0,0,0,0,0,30,30
4,3,,,,,,,7,15,5,5,37,10,45,0,0,0,0,10,55,65
4,3,,,,,,,7,16,2,2,18,0,45,5,20,0,0,0,70,70
4,3,,,,,,,7,16,4,16,17,0,30,0,0,0,0,0,30,30
4,3,,,,,,,7,16,4,4,5,86,100,0,0,80,40,70,290,376
4,3,,,,,,,7,16,4,4,5,86,100,0,0,80,40,70,290,376
4,3,,,,,,,7,18,1,1,19,50,50,30,0,0,30,0,110,160
4,3,,,,,,,7,7,4,4,47,0,52,40,0,0,30,0,122,122
4,3,,,,,,,8,10,3,10,36,0,0,30,0,0,0,0,45,45
4,3,,,,,,,8,12,0,5,17,0,85,0,25,0,10,10,130,130
4,3,,,,,,,8,12,2,4,18,0,25,0,0,0,25,0,50,50
4,3,,,,,,,8,12,3,12,18,0,0,0,0,0,0,0,0,0
4,3,,,,,,,8,12,3,12,18,0,0,0,0,0,0,0,0,0
4,3,,,,,,,8,12,3,12,4,10,26,10,25,0,0,0,61,71
4,3,,,,,,,8,12,3,5,7,160,0,30,0,0,50,0,80,240
4,3,,,,,,,8,12,3,6,6,0,40,0,0,0,0,0,40,40
4,3,,,,,,,8,12,4,6,24,0,60,0,0,0,0,0,60,60
4,3,,,,,,,8,12,4,8,8,120,43,0,0,0,0,50,93,213
4,3,,,,,,,8,13,2,5,6,0,90,16,10,0,5,30,151,151
4,3,,,,,,,8,14,2,3,6,0,30,0,0,0,0,0,30,30
4,3,,,,,,,8,14,3,10,42,0,30,0,0,0,0,0,30,30
4,3,,,,,,,8,14,3,14,39,20,20,0,0,0,0,0,20,40
4,3,,,,,,,8,14,4,14,2,0,30,0,0,0,0,0,30,30
4,3,,,,,,,8,15,1,15,8,450,45,0,0,0,0,0,45,495
4,3,,,,,,,8,15,2,15,20,0,0,0,0,0,25,0,25,25
4,3,,,,,,,8,15,3,10,7,0,40,0,0,0,0,0,40,40
